funded_amnt,int_rate,installment,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
9450,8.49%,193.84,27.5,0,0,13,0,12715,26.1,40,0
8000,10.62%,260.48,7.42,0,1,3,0,970,5.9,4,0
16750,9.25%,349.74,13.23,0,0,6,0,18603,32.1,17,0
4200,11.59%,138.68,17.08,0,1,8,0,10655,68.7,20,0
5000,10.91%,163.49,8.3,0,25,15,0,2053,2.6,20,0
5000,12.68%,167.71,10.83,0,0,10,0,7851,45.1,23,0
1600,13.49%,54.29,9.67,0,0,5,0,7355,67.5,6,0
13650,10.25%,442.06,13.98,0,0,8,0,22837,79.3,23,0
10000,10.65%,325.74,11.41,0,2,7,0,15606,88,14,0
11000,18.29%,399.28,11.09,0,1,7,0,40915,2.4,7,0
20000,13.49%,678.61,11.33,0,0,7,0,13481,78.4,19,0
3000,12.61%,100.52,7.15,1,0,7,0,0,0,13,0
14500,13.85%,494.51,9.11,0,0,17,0,41232,77.1,49,0
2000,7.66%,62.36,15.55,0,0,12,0,14209,76.4,15,1
3200,8.49%,101.01,19.99,0,1,16,0,4804,32.9,25,0
6000,5.42%,180.96,5.13,0,1,12,0,21209,44.9,39,0
10000,18.67%,257.6,21.09,1,2,10,0,30626,94.1,26,0
14000,17.51%,351.79,16.44,0,3,11,1,10948,66.1,25,0
15000,11.11%,326.96,12.81,0,0,14,0,17000,62.3,18,0
6000,13.79%,204.46,9.74,0,2,10,0,41042,82.1,28,0
10000,12.98%,227.43,18.86,0,3,11,0,11757,40.1,16,0
5000,14.27%,171.55,19.54,0,1,5,0,8644,91,6,1
15000,13.06%,341.76,18.95,0,0,10,0,11727,78.9,25,0
2200,14.35%,75.57,17.18,0,2,19,0,827,15,26,0
19000,11.14%,623.27,21.56,0,0,9,0,3526,7.8,28,0
13200,10.37%,282.88,8.82,0,0,6,0,8177,43.7,13,0
12000,14.61%,413.71,16.44,0,0,2,0,441,55.1,3,1
5000,7.29%,155.05,12.58,0,0,6,0,4078,44.8,18,0
2000,10.36%,64.88,17.58,0,2,5,0,2525,36.1,11,0
22000,12.67%,737.78,13.04,1,0,14,0,22738,30.8,37,0
5000,10.37%,162.21,5.2,0,2,3,0,10428,86.9,5,0
20000,18.99%,518.71,9.63,0,0,8,0,7051,45.2,11,0
11500,14.65%,396.69,19.74,0,1,16,0,10043,69.7,24,0
4800,18.79%,175.44,8.8,0,0,6,0,32401,98.8,22,0
8000,7.90%,250.33,7.41,0,1,7,0,4696,48.1,9,0
6000,5.42%,180.96,20.85,0,1,12,0,3412,7.6,23,0
2000,7.40%,62.12,18.31,0,1,12,0,31305,46.8,36,0
25000,11.86%,554.35,5.21,0,1,5,0,8100,21.4,22,0
12000,10.74%,391.39,18.86,0,2,8,0,25491,96.9,16,0
4500,7.66%,140.31,19.13,0,0,10,0,7386,53.9,15,0
24375,17.99%,618.84,10,0,1,17,0,20361,73,52,0
7200,10.99%,235.69,8.57,0,2,7,0,5154,57.3,8,0
1000,6.54%,30.67,12.82,0,0,4,0,1893,49.8,14,0
5000,7.40%,155.3,13.58,0,0,6,0,37803,35.2,31,0
1800,12.18%,59.94,5.3,1,1,5,0,1836,34.6,19,0
5000,7.51%,155.55,1.68,0,0,9,0,1074,4,11,0
10750,6.17%,327.87,21.44,0,0,8,0,31042,55.8,21,0
13350,14.59%,460.11,12.19,1,0,13,0,9410,72.4,25,0
33600,13.49%,772.96,17.6,0,2,12,0,33014,61.9,33,0
4600,6.03%,140.01,9.17,0,0,9,0,5581,16.8,25,0
2500,13.16%,84.43,2.2,0,1,4,0,2196,35.4,6,1
7000,11.49%,230.8,9.56,0,0,6,0,28672,82.9,22,0
24250,11.36%,798.1,13.19,0,0,9,0,26558,70.1,22,0
11000,9.32%,351.42,4.33,0,1,12,0,5297,20.2,28,0
5000,7.49%,155.51,5.19,0,4,8,0,9204,29.3,43,1
8800,7.29%,272.89,9.89,0,1,16,0,13372,29.4,24,0
20000,15.21%,695.37,4.9,0,2,4,0,15924,65,13,0
35000,10.99%,760.82,26.81,0,0,13,0,35520,37.3,36,0
18000,13.80%,613.46,21.01,0,1,10,0,19298,72.3,25,0
15000,13.11%,506.18,22.43,0,0,9,0,19548,87.3,28,0
2400,9.91%,77.34,18.69,0,0,18,0,3787,49.2,37,0
26000,16.77%,642.96,11.77,0,1,5,0,7560,72.7,14,1
6000,7.51%,186.66,11.85,0,0,7,0,6350,24.3,22,0
5400,13.04%,182.06,22.08,0,1,25,1,9282,15,36,0
15000,16.40%,530.33,12.19,0,0,15,0,9554,60,37,0
4000,10.37%,129.77,20.54,0,0,5,0,11418,90.6,17,0
20000,11.36%,658.23,19.65,1,2,19,0,51027,41.8,49,0
5000,14.61%,172.38,16.74,0,2,10,0,4925,40,11,0
20000,18.25%,510.6,22.41,0,0,20,0,25492,78.1,41,0
2700,6.92%,83.27,18.67,0,0,11,0,1503,6.4,18,0
15000,16.02%,364.94,18.45,0,1,20,0,19163,63.7,43,0
10075,13.98%,344.25,19.62,0,0,13,0,22398,84.5,35,0
6000,11.36%,197.47,10.75,1,1,7,0,12957,79,15,0
3000,7.51%,93.34,3.35,0,0,5,0,1817,47.8,8,0
15000,17.58%,539.14,12.48,1,0,11,0,10938,88.9,19,0
5000,16.00%,175.79,3.73,0,3,4,0,3218,42.9,5,0
14000,12.21%,466.41,14.66,1,0,17,0,11212,35.8,35,0
6000,6.17%,183,23,0,0,11,0,4734,11.9,25,0
10000,16.29%,353.01,14.01,0,1,13,0,17508,72.9,21,1
5000,15.70%,120.8,17.28,0,2,9,0,5834,72.9,27,0
3600,9.25%,75.17,14.73,0,0,11,0,2824,80.7,47,0
8000,17.74%,288.17,8.91,1,3,3,0,1825,67.6,4,0
19000,17.99%,482.38,19.09,0,2,9,0,17097,69.2,32,0
32875,19.42%,860.42,23.73,0,0,18,0,52736,63.1,43,0
25000,10.62%,814,7.1,0,1,9,0,1535,2.1,17,0
7200,11.12%,236.13,2.1,0,2,6,0,2479,13,7,0
21000,11.99%,697.41,17.71,0,0,11,0,11176,84,22,0
21225,15.23%,507.51,7.83,0,1,9,0,39584,51.1,36,1
2400,12.69%,80.51,13.7,0,1,12,1,3265,44.1,18,0
5050,8.63%,159.73,1.84,0,1,9,0,2733,15.4,17,0
35000,17.58%,1257.98,18.54,1,0,15,0,95127,86.7,44,0
15000,13.48%,508.89,21.26,0,0,8,0,17542,93.3,18,0
9450,10.74%,204.25,16.52,0,4,9,0,8094,51.9,26,0
35000,11.71%,773.44,2.68,0,0,5,0,2213,7.3,17,0
5000,14.17%,171.31,9.34,4,3,7,0,955,59.7,31,0
25000,13.11%,843.63,16,0,2,5,0,13236,71.2,12,0
13000,10.91%,425.04,20,0,4,23,1,13748,50.2,53,0
9000,10.36%,291.93,7.33,1,1,10,0,8926,48.7,19,0
10000,9.32%,319.47,16.64,0,0,9,0,20738,40.6,24,0
16000,15.21%,382.41,18.48,0,0,8,0,13407,77.1,14,0
22000,18.91%,569.61,13.55,0,0,7,0,13514,66.6,9,1
2000,7.14%,61.89,5.47,0,0,4,0,6885,63.7,21,0
1250,19.29%,46.01,12.07,0,0,4,0,3057,98.6,5,0
6000,11.89%,198.99,7.15,0,3,11,0,5217,44.6,12,0
8000,9.99%,258.1,20.52,2,1,6,0,960,21.8,16,0
8300,10.62%,178.9,9.04,0,1,17,0,1472,11.3,31,0
14000,17.49%,351.64,5.93,0,1,3,0,777,7.2,5,1
25000,12.84%,840.45,12.44,0,4,4,0,5193,49.5,9,0
4500,12.98%,151.58,7.27,1,2,2,0,3525,22,3,0
15000,6.03%,456.54,0.75,0,0,7,0,2854,10.1,16,0
8000,7.29%,248.08,0.68,0,0,4,0,166,3.7,20,0
16000,7.49%,497.63,3.28,0,0,16,0,11327,19.2,32,0
9000,7.51%,279.99,10,1,1,14,0,5020,7.5,27,0
4000,14.17%,137.05,22.71,1,2,9,0,1115,61.9,11,1
6000,20.99%,162.29,21.2,1,2,31,0,8054,33.6,39,0
3300,15.65%,115.45,22.96,0,0,4,0,18113,85.4,12,0
14000,11.99%,464.94,6.81,0,2,16,1,4179,27.9,48,0
2400,13.80%,81.8,5.5,0,1,4,0,4220,63.9,4,0
3800,16.89%,135.28,24.39,0,3,9,0,5684,99.5,34,0
10775,15.37%,375.47,5.02,0,2,5,0,1889,43.9,6,0
12000,6.91%,370.04,17.92,0,0,16,1,8182,42.8,31,0
16000,14.65%,551.91,13.34,0,1,9,1,13466,78.7,26,0
12800,8.90%,406.45,12.59,0,0,7,0,15607,59.3,33,0
10000,10.38%,324.46,7.74,0,4,7,0,22706,69,8,0
16000,13.85%,545.67,13.98,0,4,9,0,23339,59.5,14,0
15000,16.45%,530.67,21.32,0,6,21,1,15836,43.6,54,0
20000,13.92%,682.74,3.09,0,0,8,0,6960,44.6,14,1
12000,10.99%,260.85,19.45,0,0,12,1,2310,9.7,47,0
1500,11.49%,49.46,16.44,0,1,8,0,4578,77.6,8,0
6000,12.53%,200.8,2.91,2,1,5,0,2182,59,20,0
7500,14.84%,259.41,8.1,0,0,4,1,8779,91.4,5,0
6000,14.84%,207.53,6.14,1,0,10,0,6531,65.8,25,0
11000,19.47%,405.87,3.17,0,8,3,0,409,40.9,12,0
1000,9.25%,31.92,15.44,0,0,6,0,204,20.4,12,0
25000,14.65%,590.17,14.49,0,1,8,0,9943,31.4,17,1
11100,21.36%,302.55,19.7,0,1,6,0,5526,96.9,12,1
4400,11.49%,145.08,24.32,0,1,6,0,5705,61.4,7,0
3600,9.25%,114.9,5.57,0,0,8,0,3356,12.3,16,0
7500,7.51%,233.34,21.41,0,0,5,0,9208,35.8,15,0
4500,8.90%,142.89,23.43,0,0,10,0,9127,24.4,20,0
5000,12.42%,167.08,9.18,0,0,2,0,0,0,10,0
4000,15.20%,139.06,0.67,0,1,3,0,103,25.7,11,0
3200,15.70%,112.04,2.32,0,0,6,0,2340,38.4,9,0
5000,11.86%,165.74,7,0,1,12,0,15840,53,16,0
7000,7.49%,217.72,18.83,0,0,11,0,2158,8.9,13,0
10000,15.20%,238.96,0.11,0,1,2,0,211,7,15,0
7000,12.42%,233.91,3.55,0,1,4,0,1378,23,5,0
15000,12.68%,503.11,20.69,0,1,8,0,19867,73.9,22,0
15000,13.47%,508.84,13.44,0,3,10,0,8272,33.2,17,0
4800,7.74%,149.85,2.81,0,0,10,0,691,0.8,27,0
2800,10.99%,91.66,19.62,0,1,23,0,2082,12.3,49,0
13500,16.77%,333.85,24.01,0,2,12,0,9765,68.8,30,0
5500,5.79%,166.8,22.03,0,0,10,0,7648,46.8,28,0
12700,10.74%,274.49,1.87,0,1,10,0,3054,4.5,25,1
2000,7.74%,62.44,6.06,0,1,15,0,37804,21.4,42,0
10000,11.48%,329.69,14.79,0,0,5,0,16077,54.9,9,0
8500,7.49%,264.37,10.91,0,1,4,0,4212,31.9,7,0
20000,10.36%,428.5,14.74,0,0,6,0,67039,86.2,12,0
10000,19.29%,261.01,22.5,0,0,7,0,26059,94.1,14,1
4600,15.62%,160.87,12.2,0,2,8,0,14375,85.1,12,1
17175,18.25%,438.48,10.75,0,0,7,0,11068,96.2,24,0
13000,14.59%,448.05,22.98,0,0,8,0,7719,55.9,19,0
8000,11.99%,265.68,24.41,0,3,19,0,14223,39.9,32,0
20000,17.51%,502.56,13.48,2,1,8,0,21872,64.3,32,0
20000,16.77%,494.59,13.5,0,3,10,0,12775,71.8,18,0
35000,17.51%,879.47,16.32,0,1,12,0,14541,37.6,30,0
9600,7.88%,300.3,18.18,0,4,7,0,8081,69.7,14,0
4450,11.49%,146.73,14.96,0,1,5,0,541,7.1,5,0
9000,13.85%,306.94,19.23,0,0,9,0,19130,97.6,29,0
13000,15.33%,452.77,22.76,0,2,8,0,24648,90,31,0
3000,14.79%,103.69,18.99,0,1,6,0,12395,99.2,25,0
7500,12.92%,252.42,14.78,0,4,18,0,84355,95.9,45,0
12000,10.99%,392.81,9.46,0,2,7,0,43299,51.9,15,0
10000,11.83%,331.34,0.67,0,4,3,0,86,6.6,7,0
24000,7.49%,746.44,11.38,0,2,7,0,29040,43.3,35,0
9000,16.95%,320.65,11.67,0,0,12,1,22353,99.3,28,1
10000,12.68%,225.9,2.1,0,0,3,0,3879,17.6,8,0
12000,15.27%,287.19,16.44,1,2,6,0,6619,45.3,26,0
10200,14.17%,238.24,20.36,0,1,7,1,2772,35.5,34,0
4000,11.49%,131.89,15.48,0,1,11,0,519,5.3,12,0
15000,14.26%,514.59,17.86,0,0,7,0,235868,17.5,7,0
12000,11.14%,393.65,16.71,0,2,5,0,12746,52.5,21,0
2400,8.90%,76.21,13.26,0,0,5,0,432,2.4,6,0
7000,7.90%,219.04,17.25,0,0,3,0,6709,49.2,11,0
6000,10.65%,195.44,24.79,0,0,11,0,17401,77.7,18,0
7800,7.88%,244,19.11,0,3,13,0,5007,34.5,44,0
25000,14.46%,860.04,9.16,0,2,8,0,14753,44.8,16,1
7125,6.62%,218.77,21.94,0,2,8,0,32555,47.1,17,0
15000,7.88%,469.22,11.09,0,0,7,0,40665,61.3,16,0
18200,8.88%,577.74,22.03,0,1,3,0,12733,48.6,13,0
9000,11.26%,295.77,9.11,0,0,14,0,12904,66.9,38,0
13000,17.49%,326.52,18.44,0,2,3,0,11673,83.4,29,0
11600,11.99%,385.24,8.3,0,1,6,0,2311,39.2,11,0
6300,16.45%,222.9,12.37,0,0,10,0,6547,57.4,12,0
24000,12.87%,807.2,19.06,0,2,20,0,156798,38.3,46,0
25000,20.25%,665.83,23.88,0,0,13,0,43541,81.1,28,0
1200,12.61%,27.07,4.56,0,0,7,0,2134,71.1,18,0
25000,15.65%,603.32,14.56,0,1,9,0,11676,38.2,27,0
20000,12.29%,667.06,13.5,0,1,7,1,6045,34.9,12,1
6500,12.68%,146.84,20.98,0,0,6,0,17034,74.1,18,1
9600,7.66%,299.33,12.32,0,3,16,0,15953,28.7,32,0
12000,11.71%,265.18,12.08,0,1,7,0,6914,44.9,27,0
3000,7.51%,93.34,12.54,0,2,6,0,1122,17.3,14,0
12000,14.09%,410.66,6.67,1,1,9,0,31221,90.2,46,0
6400,9.38%,204.66,19.03,0,1,14,0,13871,38.6,24,0
13500,12.23%,449.88,19.88,1,0,7,0,12339,75.2,22,0
9000,9.32%,287.53,0.43,0,1,13,0,1074,3.9,25,0
15000,14.61%,517.13,18.2,0,2,7,0,80237,93.2,29,0
1500,12.21%,49.98,21.15,0,0,5,0,1888,82.1,5,0
6500,8.59%,205.47,12.28,0,2,11,0,29437,49.6,18,0
16200,14.65%,558.81,9.33,0,1,15,0,9787,27.7,22,0
2000,15.62%,69.94,10.53,0,1,5,0,5310,88.5,5,0
3000,8.49%,94.69,0.28,0,0,4,0,239,3,8,0
12600,12.69%,284.7,4.15,0,0,11,0,1172,14.8,15,1
27525,22.06%,761.15,10.57,0,3,8,0,17939,75.7,20,0
8500,20.53%,227.72,12.73,0,3,3,0,7905,96.4,9,1
10625,7.90%,332.46,28.22,0,0,14,0,10565,49.8,25,0
12000,11.99%,398.52,10.68,1,0,13,0,16619,92.3,47,0
14000,10.38%,300.09,10.43,0,2,6,0,4683,17.5,30,0
6000,11.89%,198.99,23.55,0,0,9,0,4659,41.6,13,0
12000,10.59%,390.54,7.48,0,1,9,0,46565,74.4,28,0
6000,9.32%,191.69,4.08,0,0,7,0,4014,25.9,20,0
12700,12.23%,283.99,17.4,0,0,8,0,10859,82.3,12,1
18000,7.66%,561.24,13.96,0,0,10,0,2484,23.9,19,0
8000,12.12%,266.18,23.97,0,2,10,0,10557,70.4,25,1
6000,17.19%,149.73,9.19,0,1,4,0,5758,67.7,10,0
6000,8.49%,189.38,18.35,0,0,12,0,10511,60.3,22,0
2000,9.96%,64.5,10,NA,NA,NA,NA,0,NA,NA,0
5000,12.99%,168.45,11.42,1,0,10,0,5983,96.5,31,0
7500,13.79%,255.57,4.18,0,3,4,0,3554,37.8,21,0
11700,11.11%,255.03,10.55,0,1,18,0,1515,2.4,46,1
4000,10.00%,129.07,13.57,1,0,6,0,7992,81.6,20,1
16600,12.99%,377.62,21.78,0,0,6,0,11502,82.2,19,0
15000,18.64%,547.12,13.76,0,2,9,0,11147,92.9,31,0
24000,19.04%,623.11,18.68,1,1,5,0,8376,95.2,16,1
15000,16.63%,532.05,21.95,0,6,9,0,107611,89.1,19,0
5500,7.90%,172.1,17.62,0,0,8,0,6689,31.4,13,0
19700,10.99%,428.23,15.48,0,0,13,0,23672,41.2,46,0
7400,16.32%,261.32,3.85,0,0,6,0,6375,70.8,7,0
5000,14.59%,172.33,12.35,0,0,5,0,4648,42.3,16,0
35000,14.65%,826.24,10.08,0,5,15,0,2230,8.8,43,0
3000,11.71%,99.23,15.45,0,1,3,0,1277,70.9,8,0
23475,11.58%,775,15.03,0,0,10,0,44539,59.8,31,0
8000,6.03%,243.49,15.55,0,0,9,0,7249,15.3,17,0
5000,12.87%,168.17,9.27,0,4,11,1,602519,68.4,29,0
3500,13.72%,119.15,14.97,2,1,9,0,6489,78.2,25,0
10000,10.99%,327.36,19.23,1,2,16,0,43256,45.9,62,0
1000,10.99%,32.74,12.44,0,0,13,1,0,0,21,0
23000,12.42%,516.52,16.48,0,1,11,0,23104,48,23,0
2500,10.59%,81.37,22.55,0,0,5,0,1102,39.4,10,0
2500,15.27%,59.83,1,0,5,3,0,1687,9.4,4,1
1400,14.84%,48.43,14.8,0,0,7,1,3165,87.9,8,0
4200,10.74%,136.99,11.82,0,0,6,0,6839,52.2,13,0
6000,10.20%,194.17,3.56,0,2,5,0,3567,66.1,14,0
24625,14.65%,581.32,25.25,0,2,7,0,34257,78.8,27,0
3000,7.90%,93.88,22.03,0,0,15,0,12968,71.6,59,0
25000,10.75%,815.52,8.57,0,0,19,0,79570,10.3,60,0
4500,7.66%,140.31,1.47,0,1,3,0,2205,11.2,3,1
15000,20.99%,405.72,8.1,0,3,8,0,24401,81.1,28,1
6000,11.49%,131.93,16.1,0,0,14,0,28909,50.5,31,0
25000,10.62%,814,18.62,0,0,10,0,15859,17.6,20,0
3350,7.90%,104.83,25.57,0,0,7,0,13007,58.3,23,0
3800,12.42%,85.34,15,0,0,12,0,36676,86.3,44,0
2750,15.37%,95.83,3.55,0,1,3,0,64,1.2,4,0
35000,20.25%,932.17,15.89,0,2,20,0,76325,67.3,48,0
24500,18.30%,889.44,22.37,0,1,18,0,50707,81,41,0
7000,13.57%,237.78,19.2,0,2,13,0,18748,72.4,25,0
35000,20.89%,944.71,16.81,1,0,10,0,38283,70.3,27,1
5250,11.28%,172.58,5.24,0,0,3,0,13673,58.4,11,1
8000,9.99%,258.1,1.25,0,0,3,0,368,15.3,3,1
10000,14.27%,343.09,9.92,0,2,7,0,4388,48.2,31,0
6000,15.20%,208.59,18.53,1,4,7,0,6970,76.6,11,0
5600,16.45%,198.13,5.58,0,5,3,0,2715,97,7,0
8000,11.49%,263.78,15.12,0,0,5,0,7478,81.3,6,0
7175,7.90%,224.51,7.9,0,0,4,0,9975,94.1,15,1
6000,9.99%,193.58,15.14,0,1,7,0,4626,33.8,8,0
20000,15.28%,478.75,0.95,0,2,6,0,1448,12.6,14,0
5000,11.91%,165.86,23.63,0,8,19,0,9347,13.5,38,0
7750,13.23%,261.99,15.9,2,1,10,0,23878,45.9,18,1
4400,13.80%,149.96,9.57,0,3,14,0,6592,24.6,51,0
15000,11.86%,497.22,20.3,0,1,8,0,8150,42.7,18,0
6000,10.99%,196.41,0,1,0,2,0,0,0,7,0
16800,13.92%,573.5,17.49,1,1,7,0,19158,64.7,18,0
20000,17.51%,502.56,15.97,0,0,18,1,25058,73.1,32,1
4000,12.99%,134.76,17.52,0,2,13,0,8112,47.9,16,0
13000,13.98%,444.19,17.15,0,0,11,0,4152,34.9,15,0
16000,11.99%,531.36,8.1,0,3,5,0,29094,85.3,22,0
7775,14.74%,268.53,13.59,0,0,6,0,22556,73,8,0
6000,10.95%,196.29,8.82,0,0,4,0,591,29.5,4,0
8400,18.25%,214.45,19.34,0,1,4,0,5004,43.5,6,1
9800,15.95%,238.06,17.56,0,1,6,0,18216,86.3,10,0
12000,10.75%,391.45,8.34,1,0,11,0,15576,17.2,25,0
25000,10.62%,814,15.2,0,2,12,0,50110,10.5,42,0
16000,16.02%,389.26,10.93,0,1,14,0,9912,40,20,0
35000,11.71%,773.44,22.61,0,0,9,0,32119,53.5,22,0
3200,12.21%,106.61,5.04,0,1,7,1,3246,22.2,19,0
24000,15.95%,583,21.25,0,6,21,0,30209,45.2,46,0
3000,12.23%,99.98,18.44,0,4,10,0,13760,77.7,14,0
5000,7.49%,155.51,12.42,1,0,11,0,6535,33.7,13,0
10000,6.91%,308.36,4.37,1,1,13,0,11511,28.4,15,0
6000,13.49%,203.59,12.72,1,0,10,0,9896,66.1,19,0
9000,15.31%,313.34,6.74,0,0,8,0,3094,60.7,18,0
12000,14.46%,282.09,13.27,0,1,9,0,13295,80.6,15,1
10000,14.59%,344.65,24.15,0,0,8,0,22778,87.6,30,0
16000,16.00%,562.52,20.6,2,2,21,0,10441,50.7,30,1
35000,12.42%,1169.54,8.9,0,1,4,0,12232,34.9,9,0
9600,5.79%,291.14,7.14,0,0,6,0,3340,16.5,15,0
10000,11.71%,330.76,8.69,0,0,6,0,6621,88.3,9,0
8575,14.65%,295.79,7.96,0,1,7,0,8525,62.2,8,0
14000,7.51%,435.56,19.04,0,3,11,0,10903,13,22,0
4800,10.74%,103.75,6.77,0,2,15,0,63104,33.5,37,0
20000,12.18%,666,11.78,0,4,15,0,28749,53.9,48,0
4200,16.82%,149.36,16.02,0,0,3,0,4227,93.9,15,1
14000,13.49%,322.07,24.73,0,0,15,0,15198,58.5,31,0
16000,11.12%,524.73,17.86,0,4,7,0,18659,53.5,25,0
6250,9.99%,201.65,18,0,1,15,0,9421,28,27,0
6500,11.11%,213.15,13.98,0,1,11,0,7558,62,12,0
10000,11.71%,330.76,21.46,0,0,7,0,10990,71.4,11,0
6000,11.99%,199.26,20.53,0,1,9,1,3592,71.8,34,0
14000,11.99%,464.94,11.15,0,1,13,0,142650,94.6,24,0
29000,11.49%,637.65,10.9,0,0,11,0,11614,35.3,32,0
4000,9.45%,128.04,11.38,0,0,10,0,6291,24,16,0
4200,10.37%,136.26,18.31,0,0,4,0,5381,56.1,10,0
18825,19.13%,691.27,20.82,2,1,5,0,164324,92.3,17,0
15000,14.59%,516.98,20.28,0,0,5,0,35374,95.3,9,0
5000,10.38%,162.23,7.5,0,0,4,0,10334,63,8,0
7200,5.42%,217.16,14.83,0,0,12,0,12816,20.7,18,0
21000,12.68%,474.39,8.63,0,4,11,0,1099,2.7,26,0
6175,6.54%,189.38,11.04,0,3,8,0,12421,76.2,15,0
10500,9.38%,335.76,6.41,0,2,9,0,1932,11.4,14,1
35000,16.77%,865.52,16.29,0,0,6,0,52866,64.7,23,1
35000,17.99%,888.58,14.57,0,3,15,0,27893,66.3,31,1
6300,6.99%,194.5,15.08,0,0,9,0,2660,24,10,0
8000,7.88%,250.25,7.48,0,4,6,0,1599,11.3,11,0
3500,16.89%,124.6,20.6,1,0,25,0,25281,56.8,63,1
4800,11.34%,157.92,5.14,0,1,4,0,40,3.3,4,0
8400,7.14%,259.91,4.1,0,0,18,0,8761,8.7,48,0
8000,14.59%,275.72,9,0,4,15,0,4711,39.9,21,0
15250,15.20%,364.4,23.41,0,1,15,0,44685,51,44,1
21000,10.59%,683.45,18.16,0,0,18,0,35354,74.4,35,0
8875,11.99%,294.74,21.09,0,1,12,0,31556,88.9,37,0
10000,10.65%,325.74,10.15,0,1,6,0,11069,42.7,6,0
19000,10.99%,621.95,22.36,0,0,19,0,22092,62,34,0
8000,15.65%,279.89,7.34,0,1,6,0,6706,97.2,10,0
9000,12.84%,302.57,19.22,0,1,17,0,14309,57,29,0
12000,22.06%,331.84,8.54,0,1,5,0,1226,9.8,5,0
12000,6.62%,368.45,4.38,0,2,14,0,6590,14.2,45,0
5000,9.62%,160.45,1.6,0,2,4,0,11523,79.5,6,0
5000,11.86%,165.74,17.9,0,1,10,0,10476,93.5,21,0
4000,5.79%,121.31,28.18,0,0,7,0,6940,17.9,22,1
2000,10.00%,64.54,6.62,0,0,6,0,5087,45.4,10,1
5400,10.38%,175.21,24.14,0,1,9,0,2951,26.1,14,0
18000,16.77%,445.13,6.91,0,0,14,0,15588,57.3,23,0
11000,10.74%,237.75,12.14,0,1,5,0,139,1.3,15,0
4750,13.72%,161.7,22.33,1,1,8,0,829,20,14,0
10000,10.99%,327.34,22.05,0,0,12,0,8752,83.4,27,0
25000,11.36%,822.78,11.11,1,3,9,0,7462,33.8,20,0
16000,12.61%,360.87,17.69,0,5,8,0,18579,70.4,28,0
22000,10.59%,473.85,10.49,0,0,9,0,5064,14,16,0
21000,11.36%,691.14,8.5,0,3,16,0,23302,37.7,40,0
20000,15.99%,486.26,16.94,0,2,8,0,25207,80.8,28,0
6000,16.07%,211.17,15.39,0,1,3,1,4941,98.8,16,0
15000,11.86%,497.22,3.79,0,5,5,0,5432,30.3,24,0
15400,11.86%,341.48,24.72,0,0,11,0,13051,38,25,0
12000,9.25%,250.56,7.05,0,0,9,0,23086,44.4,28,0
15000,17.49%,376.76,19.55,0,1,6,1,5106,63,30,0
10800,6.92%,333.08,25.89,0,0,19,0,17582,33.2,37,0
2000,10.74%,65.24,13.7,1,0,7,0,12835,86.7,14,0
10400,9.91%,335.14,11.67,0,2,7,0,11624,80.6,19,0
8000,9.91%,257.8,9.85,0,0,7,0,6185,53.3,16,0
3800,14.59%,130.97,19.29,1,1,11,0,17012,91,27,1
6000,12.21%,199.89,11.77,0,0,10,1,8680,24.6,17,0
2150,14.82%,74.35,13.68,0,4,9,0,4207,79.4,20,0
20000,19.03%,519.15,10.96,0,0,26,0,8732,9.6,46,0
2500,12.61%,83.77,3.78,0,3,4,0,1548,70.4,4,0
35000,18.64%,1276.6,14.12,0,1,3,0,30739,93.1,12,0
1500,11.11%,49.19,5.69,0,1,2,0,1000,90.9,6,0
10000,5.42%,301.6,12.69,0,0,13,0,13349,38.8,35,0
3400,6.92%,104.86,7.29,0,1,5,0,53,0.3,14,0
3000,11.83%,99.41,11.71,0,1,11,0,17900,64.9,27,0
24000,12.68%,542.16,11.93,0,0,11,0,17504,51.5,40,0
12000,11.11%,393.5,10.39,1,1,10,0,34635,53.5,33,0
25000,10.99%,818.35,20.44,0,0,7,0,26040,70.8,21,0
6000,6.54%,184.01,12.31,0,3,4,0,423,10.3,9,0
24000,13.72%,554.97,10.72,0,0,3,0,27272,90.4,21,0
14450,10.96%,472.81,1.33,0,2,3,1,1661,15.8,11,1
15000,19.47%,553.45,4.6,0,9,12,0,8808,21.2,31,0
10500,13.16%,354.59,7,0,1,10,0,10720,63.4,16,0
7800,14.11%,266.99,19.5,0,4,10,0,3780,16.2,16,0
2500,15.70%,87.53,22.08,1,0,5,0,516,64.5,10,0
10000,7.49%,311.02,7.77,0,0,4,0,0,0,5,0
19200,10.99%,628.52,8.31,1,2,7,0,8124,40.6,35,0
8000,13.43%,183.8,6.87,1,2,10,0,8656,22,24,0
20000,12.18%,666,22.88,0,1,10,0,26803,51.4,16,0
15000,16.00%,527.36,6.19,0,0,8,0,11819,75.8,9,0
25000,19.04%,916.95,14.43,0,0,19,0,39476,78.3,44,0
20500,12.73%,688.11,21.13,0,5,14,0,35227,54.3,30,0
14700,13.43%,498.36,4.9,0,3,20,0,19766,54.2,49,0
2000,12.87%,67.27,13.24,3,4,13,0,4925,40.7,30,0
15000,13.47%,508.84,18.84,0,0,11,0,34645,61,27,0
4500,9.32%,143.77,6.86,1,0,7,0,2061,5,32,0
4500,9.99%,95.59,7.55,0,1,12,0,12837,34.7,41,0
